Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
26,1561.717567,9,503.7222222,183,9676.09318,0.011054834,0.014200442,19.56746389,0,Nov,3,2,2,13,Returning_Visitor,FALSE,TRUE
1,53,0,0,10,1331,0,0.022222222,49.388,0,May,2,2,1,4,Returning_Visitor,TRUE,TRUE
9,181,4,302,22,382.4902597,0,0.009591837,0,0,May,2,2,5,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,354.25,0,0.015384615,124.032,0,May,1,1,6,5,New_Visitor,FALSE,TRUE
1,0,0,0,28,2195.580952,0,0.021428571,8.391281758,0,Oct,1,1,3,2,Returning_Visitor,FALSE,TRUE
8,212.625,3,124.5,52,968.1964286,0,0.005172414,214.3066627,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,927.2777778,0,0.014285714,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,176.3333333,0,0.011111111,0,0,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,1028.116667,0,0.008928571,0,0,Mar,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,82,0.15,0.183333333,0,0.6,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,86.2,0,0,48,2259.736508,0.004166667,0.010138889,12.22605425,0,Dec,1,1,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,72,0,0,35.34967016,0,Sep,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,38,1633.833333,0,0.007894737,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,23,517.0357143,0,0.00952381,23.30000662,0,Dec,4,2,8,2,New_Visitor,FALSE,TRUE
1,12.6,0,0,6,140.7,0,0.00952381,15.89480154,0,Jul,2,10,3,2,Returning_Visitor,TRUE,TRUE
6,580.3333333,0,0,43,1326.107143,0.018367347,0.018160173,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,15,372.0833333,0,0.04,0,0,Nov,2,2,1,2,New_Visitor,TRUE,FALSE
10,42.1,0,0,37,527.6666667,0.009090909,0.032954545,0,0,Aug,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,113.6666667,0,0.025,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE,FALSE
1,32,0,0,18,299.5,0.015789474,0.022807018,19.448,0,May,2,2,5,1,Returning_Visitor,TRUE,TRUE
0,0,3,137.5,71,2487.061777,0.001013514,0.015591693,0,0,Nov,1,2,1,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1009.375,0.007407407,0.040740741,0,0,Nov,2,2,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,28,4446.625,0.030952381,0.07047619,0,0,Nov,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,24,0,0.1,0,0,May,1,1,4,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,316.5,0,0.025,17.538,0,Mar,2,4,1,8,New_Visitor,TRUE,TRUE
5,98,0,0,6,60,0.05,0.0525,0,0,Dec,3,2,5,2,Returning_Visitor,FALSE,FALSE
14,574.4511905,0,0,41,2688.864762,0,0.011853002,36.96220452,0,Sep,3,2,3,4,Returning_Visitor,FALSE,TRUE
4,61,0,0,16,502.5,0,0.00952381,71.944,0,May,4,1,2,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,199.5,0.028571429,0.057142857,56.57877343,0,Nov,2,4,1,3,Returning_Visitor,FALSE,TRUE
4,71.2,0,0,6,178.8,0,0.014814815,0,0,Aug,1,1,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,8,97,0,0.025,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,824.2291667,0,0.045138889,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,11,0,0,12,347,0,0.023076923,9.960923077,0,May,1,1,3,3,Returning_Visitor,TRUE,TRUE
12,397.7166667,3,431.3333333,336,12595.62776,0.002376812,0.01331553,1.178989949,0,Nov,2,2,1,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,31,1189.333333,0,0.031182796,0,0,May,2,2,2,4,Returning_Visitor,FALSE,FALSE
10,382.8333333,4,319.3,72,4163.797619,0.000297619,0.010912698,12.0921619,0,Mar,2,2,6,2,Returning_Visitor,FALSE,TRUE
9,160,0,0,48,3946.008333,0.007272727,0.011515152,20.32388105,0,Mar,2,6,1,8,Returning_Visitor,TRUE,TRUE
2,22.9,0,0,145,5962.732411,0.002857143,0.013265367,0.780277403,0,Nov,2,10,7,3,Returning_Visitor,TRUE,TRUE
10,84.4375,3,147,35,1092.354167,0.005073996,0.034935835,0,0,Nov,2,5,9,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,79,2663.583333,0.002531646,0.017088608,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE,TRUE
4,159,2,27.75,33,821.6825397,0.000617284,0.019343434,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,23.2,0,0,4,52.4,0,0.02,0,0,Oct,2,4,2,1,New_Visitor,FALSE,TRUE
6,112.125,8,224,114,3459.479978,0.001574803,0.009848144,5.648688126,0,Nov,2,2,3,8,Returning_Visitor,TRUE,TRUE
0,0,0,0,52,2004.708333,0,0.019337607,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
3,78,0,0,11,369.1666667,0,0.023076923,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,21,517.5416667,0,0.010526316,16.1585582,0,Nov,1,1,3,8,Returning_Visitor,FALSE,TRUE
3,33.46666667,0,0,113,1576.252222,0.003508772,0.009314954,40.08238165,0,June,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,578.2,0,0.033333333,58.488,0,May,2,5,3,6,Returning_Visitor,TRUE,TRUE
4,92.25,1,0,47,1506.220833,0,0.025596405,8.011553351,0.4,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,101,2611.747653,0.004356436,0.029287373,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,140,0.05,0.1,0,0,Sep,3,2,1,13,Returning_Visitor,FALSE,FALSE
18,261.1619048,0,0,58,1992.717308,0.008955224,0.015829187,0,0,Nov,3,2,6,2,Returning_Visitor,FALSE,FALSE
5,168.2,0,0,15,2026.633333,0.008333333,0.039,0,0,Nov,3,2,7,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,183,0,0.00625,0,0,Dec,2,4,4,1,Returning_Visitor,FALSE,FALSE
2,58,0,0,50,952.4345238,0,0.011538462,2.179730769,0,Mar,4,2,2,11,Returning_Visitor,TRUE,TRUE
3,44,4,1636,49,4945.083333,0.009259259,0.029444444,6.165,0.8,May,2,2,2,4,Returning_Visitor,FALSE,TRUE
0,0,2,248.5,121,4218.074847,0.009985097,0.026514442,0.624510388,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,189,1,32,26,1517.9,0,0.007142857,34.34857143,0,May,2,2,7,1,New_Visitor,FALSE,TRUE
4,264.1333333,1,152.2,47,906.1166667,0,0.002614379,0,0,Aug,3,2,3,2,New_Visitor,TRUE,FALSE
3,67.4,2,16.2,8,281.1,0,0.041666667,15.82044157,0,Nov,3,2,1,20,Returning_Visitor,FALSE,TRUE
4,191.1666667,0,0,108,4656.331746,0.006456456,0.018326694,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,FALSE
1,0,1,60.5,46,1038.916667,0.021276596,0.039007092,13.10326241,0,Mar,2,2,6,1,Returning_Visitor,FALSE,TRUE
3,22,0,0,15,259.75,0,0.010416667,88.80448992,0,Dec,2,2,1,2,Returning_Visitor,TRUE,TRUE
4,135.4,0,0,2,46.8,0,0.0375,0,0,Sep,1,1,5,2,Returning_Visitor,FALSE,TRUE
1,0,0,0,9,219,0.03030303,0.066666667,22.89636364,0,May,2,2,1,1,Returning_Visitor,FALSE,TRUE
8,335.875,2,75.25,18,1494.125,0,0.022,12.60913229,0,Nov,2,2,9,10,Returning_Visitor,FALSE,TRUE
4,34.83333333,2,33.75,32,929.0833333,0.005714286,0.016190476,34.29431289,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE
6,96.85714286,0,0,28,672.5452381,0,0.020707071,19.71468924,0,Mar,1,1,2,10,Returning_Visitor,FALSE,TRUE
6,176.25,12,404,41,2720.671429,0.012962963,0.033262108,8.833825926,0,Mar,2,2,2,2,Returning_Visitor,TRUE,TRUE
3,48,1,58.5,35,1698,0.005714286,0.005714286,93.52994426,0,Nov,4,1,1,2,Returning_Visitor,TRUE,TRUE
4,118.5,1,8.5,62,2910.632251,0.005833333,0.017587302,25.05062136,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
6,262.25,3,298,49,2302.021242,0.000308642,0.026591844,43.3616369,0,Mar,1,1,1,2,Returning_Visitor,FALSE,TRUE
6,301.2,0,0,87,1836.983333,0.009782609,0.026449275,0,0,Sep,2,2,6,3,Returning_Visitor,FALSE,FALSE
4,58,2,28.5,82,4729.065909,0,0.014544651,9.055465887,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,100.25,0,0.066666667,0,0,Dec,3,2,3,20,Returning_Visitor,TRUE,FALSE
0,0,0,0,39,2808.666667,0,0.01025641,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
6,140.3333333,0,0,9,88.95,0,0.004761905,0,0,May,3,2,2,3,New_Visitor,FALSE,FALSE
7,172.375,2,52.5,226,12900.7676,0.004361055,0.017955889,44.69642794,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,60.4,0,0.066666667,0,0,Sep,1,1,1,5,Returning_Visitor,FALSE,FALSE
4,68.10769231,6,1022.25,104,8130.964914,0.003787879,0.01763475,5.907475939,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE
7,634.2666667,3,89.5,54,2864.633333,0.012295082,0.024020297,7.448242868,0,Nov,3,2,3,1,Returning_Visitor,FALSE,FALSE
1,45.5,0,0,10,333.25,0,0.018181818,9.905143745,0,Dec,2,2,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,68,809.2456349,0.002985075,0.005970149,109.9124051,0,Mar,2,5,4,2,Returning_Visitor,FALSE,TRUE
4,74,2,629,149,5042.458059,0.003870968,0.007285123,18.36804916,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,953.5,0,0.014285714,21.588,0.8,May,2,2,9,4,New_Visitor,FALSE,TRUE
4,82.5,0,0,16,299.5,0,0.005555556,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,84.33333333,0.052380952,0.10952381,0,0,May,3,3,9,1,Returning_Visitor,FALSE,FALSE
2,56,0,0,33,1399.15,0,0.011290323,12.45078371,0,Nov,1,1,2,8,New_Visitor,TRUE,TRUE
0,0,0,0,4,186.25,0.05,0.066666667,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,FALSE
5,218.8,0,0,5,71.4,0,0.02,11.21330466,0,Oct,2,4,7,2,New_Visitor,FALSE,TRUE
0,0,0,0,4,137,0,0.075,0,0,May,4,1,3,3,Returning_Visitor,TRUE,FALSE
1,0,3,80,125,3835.564121,0.022076923,0.039945665,1.002042069,0,Jul,1,1,1,3,Returning_Visitor,FALSE,TRUE
2,42.2,0,0,17,440.2261905,0.026315789,0.023684211,0,0,Jul,3,2,3,1,Returning_Visitor,FALSE,FALSE
12,232.3535714,0,0,439,17550.58486,0.00562963,0.018437701,2.626909076,0,Nov,2,5,1,10,Returning_Visitor,FALSE,TRUE
0,0,0,0,25,316.5416667,0,0.02,0,0,Dec,2,2,9,1,Returning_Visitor,FALSE,FALSE
9,296.1166667,1,26.5,79,5057.175,0.002298851,0.022687466,17.78922266,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
1,0,1,66.4,14,668.3166667,0.014285714,0.028571429,44.89345937,0,Oct,4,2,1,20,Returning_Visitor,TRUE,TRUE
4,47,1,49.5,28,687.4670635,0.013978495,0.02734255,108.9089884,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,103.5,0,0.057142857,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,TRUE
3,49.5,1,0,50,1570.362302,0.008959436,0.027766386,1.818480813,0,Nov,3,2,1,10,Returning_Visitor,FALSE,TRUE
2,152.8333333,0,0,20,791.6666667,0.011111111,0.016666667,41.35007203,0,Mar,1,1,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,3,294.7,0,0,30.20357704,0,Nov,3,6,3,2,Returning_Visitor,TRUE,TRUE
2,292.2,0,0,19,1391.383333,0,0.02,18.84993357,0,Oct,3,2,1,2,New_Visitor,FALSE,TRUE
1,48.5,0,0,35,668.1,0.007843137,0.019117647,36.95500632,0,Nov,2,4,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,392.5,0,0.02,42.83887416,0,Nov,1,1,2,2,New_Visitor,FALSE,TRUE
7,78.3,5,120,87,1363.263492,0.004301075,0.008090118,30.80927957,0.6,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,82,0.1,0.146666667,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
7,69.875,0,0,33,1051.125,0,0.010526316,25.12339065,0,Nov,2,2,9,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,6,98,0,0.066666667,0,0,Feb,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,1131.208333,0,0.015384615,94.19490268,0,Nov,3,2,3,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,43,1606.45,0,0.004761905,18.51505467,0,June,4,1,1,2,New_Visitor,FALSE,TRUE
0,0,2,139.75,141,4567.942696,0.002944942,0.02119383,0,0,Dec,2,5,3,2,Returning_Visitor,FALSE,FALSE
3,13,0,0,16,226.5,0,0.013333333,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,1,9,48,1512.75,0.004081633,0.033469388,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,20.5,0,0,38,1806.558333,0.005128205,0.026495726,7.150073241,0,Nov,2,2,6,13,Returning_Visitor,FALSE,FALSE
5,166.3333333,1,0,38,1869.45119,0.004545455,0.010037879,0,0,Dec,2,4,8,2,New_Visitor,FALSE,TRUE
0,0,0,0,16,129.5833333,0.075,0.0875,0,0,June,3,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,15,789.6666667,0,0.014285714,14.55428571,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,153,0.02,0.04,0,0,Mar,1,1,4,1,Returning_Visitor,TRUE,FALSE
8,235.1861702,2,138.5,71,2512.51742,0.006349206,0.025572609,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,6,111.6,0,0.016666667,24.9184548,0,Oct,1,2,3,2,Returning_Visitor,TRUE,TRUE
5,46,0,0,35,539,0.005555556,0.011111111,39.15,0,May,2,2,3,6,Returning_Visitor,TRUE,TRUE
4,79.25,5,500.8,39,1080.875,0.010638298,0.024964539,20.06500939,0,Nov,2,5,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,11,431.1666667,0,0.004545455,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,158,0,0,18,567.75,0,0.034586466,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,125.2666667,0.044444444,0.103703704,0,0,Oct,2,2,3,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,275.1666667,0.022222222,0.033333333,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,89.38333333,0,0.0125,39.6497508,0,Oct,2,2,6,2,New_Visitor,TRUE,TRUE
9,102.8666667,3,339.5,29,693.2541667,0,0.014705882,77.64914484,0,Dec,2,10,1,2,Returning_Visitor,FALSE,TRUE
2,256.5,0,0,10,117.25,0.110714286,0.130952381,0,0,Nov,2,2,7,11,Returning_Visitor,TRUE,TRUE
3,82.95714286,0,0,28,951.4412698,0.013793103,0.025860732,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE,FALSE
5,217.6666667,0,0,18,494.6666667,0,0.019931973,33.14514286,0,Mar,3,2,1,2,Returning_Visitor,FALSE,TRUE
9,65.16666667,0,0,123,5969.573168,0.001538462,0.013923077,10.69237969,0,Nov,2,1,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,8,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,49,1385.85,0,0.013265306,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE
1,74.6,0,0,8,810,0,0.036666667,10.67716934,0,Nov,2,2,1,4,Returning_Visitor,FALSE,FALSE
1,4,0,0,32,673.125,0.006451613,0.010056926,17.05922581,0.8,May,2,2,3,4,Returning_Visitor,FALSE,TRUE
1,65,0,0,65,1803.758333,0.0046875,0.019404762,5.38296875,0.2,May,3,2,3,3,Returning_Visitor,FALSE,FALSE
10,471.06,0,0,171,5830.91,0.001098901,0.005494505,0,0,Oct,2,10,4,2,Returning_Visitor,FALSE,TRUE
4,296.2,0,0,33,920.4,0,0.013513514,0,0,Oct,1,1,1,5,Returning_Visitor,FALSE,FALSE
2,23,0,0,39,1828.966667,0.005128205,0.02008547,20.5924708,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
3,61.65,7,380.9571429,102,3025.290325,0.014102564,0.019800052,11.43180835,0,Sep,3,2,1,2,Returning_Visitor,FALSE,FALSE
1,585.5,0,0,80,3634.141512,0.004320988,0.007864356,26.41113767,0,Nov,3,2,2,2,Returning_Visitor,FALSE,TRUE
20,1307.675,3,132.6666667,517,27009.85943,0.004385217,0.014593571,8.4031637,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
5,36,0,0,237,6817.942235,0.00167364,0.01380616,3.960306296,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
5,68.8,0,0,33,781.5166667,0.005555556,0.008333333,22.53693712,0,Jul,2,2,6,2,New_Visitor,TRUE,FALSE
4,56.5,0,0,8,202.1666667,0,0.01,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
0,0,1,6,71,1375.264286,0.005633803,0.017425336,0,0,Dec,2,2,3,2,New_Visitor,FALSE,TRUE
1,7,4,364.9166667,248,7445.957075,0.004316069,0.015735624,1.26665917,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
10,491.6666667,0,0,48,1939.571111,0.003773585,0.010539084,0,0,Nov,2,2,7,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,5,9,1,Returning_Visitor,FALSE,FALSE
0,0,3,26,21,405.3333333,0,0.026086957,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,2,1,Returning_Visitor,FALSE,FALSE
4,93.75,0,0,70,2161.388889,0.008767123,0.017491169,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
1,18.2,0,0,44,725.2,0.008888889,0.031111111,24.83718656,0,June,2,2,4,13,Returning_Visitor,FALSE,TRUE
6,51.5,0,0,29,944.9166667,0,0.014285714,49.01914286,0,May,2,2,4,2,Returning_Visitor,TRUE,TRUE
2,47,0,0,39,1743.366667,0,0.016410256,78.93483561,0,Mar,3,3,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,1413.768571,0.025,0.038472222,0,0,June,1,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,29,2841,0,0.024137931,0,0.8,May,2,2,7,4,Returning_Visitor,FALSE,FALSE
4,198.5,0,0,43,2124.833333,0,0.015151515,48.864,0,May,2,2,3,4,Returning_Visitor,TRUE,TRUE
1,4,0,0,19,760.25,0,0.011764706,33.788,0,May,1,2,1,3,New_Visitor,FALSE,TRUE
0,0,1,297.2,8,320.2666667,0,0.044444444,17.79528223,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,149.6,0.02,0.04,0,0.6,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
6,723.5,2,410.5,5,109,0,0.015384615,0,0,Nov,2,5,2,2,Other,FALSE,TRUE
13,1230.333333,7,286.0833333,68,3147.245589,0.013684211,0.026801619,1.597803468,0,Dec,1,1,1,2,Returning_Visitor,FALSE,TRUE
4,97,0,0,22,739.5833333,0.009090909,0.006060606,0,0,May,1,1,6,4,New_Visitor,TRUE,FALSE
2,27,1,35,19,461.05,0.016666667,0.026190476,16.33942857,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,3,8,Returning_Visitor,FALSE,TRUE
8,352.2428571,6,241.5,45,1998.444081,0.009090909,0.01644733,2.842307011,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
5,41.7,1,114,401,14568.16201,0.006633907,0.020148947,3.546315545,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,50,3421.575758,0,0.012333333,0,0,Nov,2,2,1,2,New_Visitor,TRUE,FALSE
4,20,0,0,57,1008.916667,0.003508772,0.029239766,5.304,0,May,2,5,2,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,989.3333333,0,0.011111111,25.109,0,May,3,2,1,2,New_Visitor,TRUE,TRUE
2,698.5,0,0,41,1053.841565,0.002990033,0.014327278,0,0,Nov,2,5,6,1,Returning_Visitor,TRUE,FALSE
2,55,0,0,6,249.5,0,0.033333333,0,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE
2,191.4,0,0,7,789.5333333,0.025,0.0375,0,0,Nov,3,3,3,5,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,331.3333333,0.053333333,0.096,0,0,May,2,10,3,4,Returning_Visitor,FALSE,FALSE
10,295.6940559,0,0,29,785.474359,0,0.001481481,34.99166667,0,May,2,2,5,4,Returning_Visitor,TRUE,TRUE
6,125.25,2,89,146,3697.731633,0.008108108,0.015188129,73.35866939,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,0,0.2,0.2,0,0.6,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,137.5,0,0.066666667,0,0,Nov,2,2,2,11,Returning_Visitor,FALSE,FALSE
3,29.75,0,0,12,398.9803922,0,0.005555556,50.51764193,0,Nov,2,2,2,2,New_Visitor,FALSE,TRUE
8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0,Oct,3,2,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,355.5,0,0.014285714,11.13171429,0,May,3,2,1,3,New_Visitor,FALSE,TRUE
4,47.25,0,0,2,24.25,0,0.04,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,32,999,0,0.01344086,9.053081561,0,Mar,1,1,1,1,Returning_Visitor,FALSE,TRUE
9,358.2583333,3,377.4333333,64,5738.902193,0,0.020187793,12.08836478,0,Oct,2,2,1,13,Returning_Visitor,FALSE,TRUE
3,23,0,0,16,431.9,0.010526316,0.033684211,0,0,Jul,2,2,7,13,Returning_Visitor,TRUE,FALSE
3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0,Nov,2,1,1,2,Returning_Visitor,FALSE,TRUE
7,268.4166667,0,0,41,1124.875,0,0.011904762,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE,TRUE
5,244.5,0,0,21,998.4,0.004,0.008666667,41.86896,0,May,3,3,1,4,Returning_Visitor,FALSE,TRUE
5,97.83333333,0,0,15,489,0,0.00625,81.334441,0,Dec,8,13,9,20,Other,FALSE,TRUE
6,73.70833333,5,188,80,3313.073936,0.022621723,0.059636655,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,FALSE
5,200.5,0,0,49,837.4166667,0,0.008333333,28.16275,0,May,2,2,1,3,New_Visitor,FALSE,TRUE
12,251.6190476,1,44,69,2269.732143,0,0.007,0.093546949,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
5,100.9166667,0,0,56,1432.223333,0,0.002185792,69.43043195,0,Mar,2,2,3,3,Returning_Visitor,TRUE,TRUE
3,94.6,0,0,17,265.5,0,0,0,0,Oct,2,2,1,2,New_Visitor,FALSE,FALSE
1,69,1,4,17,319,0,0.010526316,0,0,May,2,2,9,2,Returning_Visitor,TRUE,FALSE
7,91,0,0,23,297.125,0,0.012068966,0,0,Nov,2,2,6,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,487.3209524,0,0.002380952,47.32661324,0,Oct,3,2,1,2,New_Visitor,FALSE,TRUE
1,78,0,0,21,555.8944444,0,0.002380952,24.75047619,0,Mar,1,1,1,2,New_Visitor,FALSE,TRUE
2,20.15,0,0,60,1521.15,0.003333333,0.015277778,16.43637285,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,11,500,0,0.02,44.388,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
3,52.53333333,0,0,16,2059.3,0,0.027777778,26.18852293,0,Jul,5,11,1,1,Returning_Visitor,FALSE,TRUE
1,23.2,0,0,24,704.5666667,0,0.011538462,14.22049566,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,1,26,51,3540.239394,0.001960784,0.023180828,2.172431373,0.8,May,1,1,3,1,Returning_Visitor,FALSE,TRUE
6,198.6666667,2,89,148,8178.226923,0.008732719,0.021205728,6.194287817,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,584,0,0.003508772,0,0,May,2,2,6,4,New_Visitor,FALSE,FALSE
0,0,0,0,23,997.3142857,0,0.039130435,0,0,June,1,1,3,15,Returning_Visitor,TRUE,FALSE
1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0,0,Sep,1,2,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,110,5244.471512,0.002201835,0.013960708,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
6,189.8,0,0,9,208.8333333,0,0.015384615,70.31635146,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
2,84.6,0,0,43,674.5333333,0,0.005319149,45.63345378,0,Oct,2,2,1,2,New_Visitor,FALSE,TRUE
7,144.4615385,4,167.1666667,111,2312.337853,0.005128205,0.013887559,8.191922892,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,1010.166667,0.028571429,0.095238095,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,5,0,0,47,1480.233333,0.010416667,0.027824074,15.15643787,0,Nov,2,2,1,3,Returning_Visitor,TRUE,TRUE
3,91.75,0,0,20,1171.333333,0.003174603,0.018571429,0,0,May,3,2,2,4,Returning_Visitor,TRUE,FALSE
1,5.5,0,0,7,286,0.025,0.05,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
9,174.475,0,0,43,895.9731685,0,0.009929078,30.66624113,0,May,1,2,6,2,Returning_Visitor,FALSE,TRUE
2,135,1,2,11,711.5666667,0,0.00515873,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
